facility_id,facility_name,city,state,zip_code
e2c63b97-bebc-31b1-ac8b-72ace3547669,BILLERICA CHIROPRACTIC OFFICE P.C.,BILLERICA,MA,01821-1023
78e33fa6-7b7b-3e06-a0ad-1287b3e05a53,PCP35508,WOBURN,MA,01801-2012
31de0e39-9682-38e8-8141-57854071efca,PCP35738,BELMONT,MA,02478-4457
5e2e79df-a14a-3119-ad13-3250b291d079,ENT SURGERY ASSOCIATES LLC,CAMBRIDGE,MA,02138-1040
fa49fc8d-ba48-3c45-89b7-ac0fb597bbe8,PCP36132,WRENTHAM,MA,02093-1223
9a29c81a-8036-3cab-a1a9-bcc489911c38,PCP36628,WINCHESTER,MA,01890-3434
d89a8f94-0755-3988-a0d4-64bb37fd705c,PCP36966,SHELBURNE FLS,MA,01370-1036
89d082fb-111c-335d-8d32-b12514b87b6a,PCP37268,HADLEY,MA,01035-9595
28116bd7-a744-3fde-a773-fd157dec3b8e,PCP37438,NORTH ANDOVER,MA,01845-2840
3a8fa4ca-d3b1-3e18-8ea7-f00375ef6cae,PCP37941,WALTHAM,MA,02453-2717
65f6b1f8-b62f-38c3-91d0-6407eebe5018,PCP38075,HADLEY,MA,01035-9529
daad70f0-5913-38ff-af69-3e160a44b949,PCP38272,DRACUT,MA,01826-1929
159f077a-8598-357d-99e1-0b32412cd0fd,PCP38793,MILTON,MA,02186-3877
f345af4f-408c-39b9-a1c2-8a4e279b95a7,PCP39308,STOUGHTON,MA,02072-2571
819507f6-772a-3a2c-ac1d-d6b806531744,PCP39516,E WAREHAM,MA,02538-1354
c6fe2b4a-f184-3c12-9d41-e5170bade8d6,LEGACY FOOT AND ANKLE SPECIALISTS,CAMBRIDGE,MA,02138-1040
f7abeb22-2b95-34af-9439-27b8ea1cae83,PCP39827,LEXINGTON,MA,02420-4000
06c76384-ce24-3fb6-bcb5-b9598c32e8de,PCP41344,HOLYOKE,MA,01040-5370
42c76589-92ec-356a-8599-89397f00f6fb,PCP41907,EASTHAMPTON,MA,01027-4100
b76d86f7-5e55-3d50-b910-2491c1a39d6a,PCP41983,SCITUATE,MA,02066-4533
4275b879-db32-3e45-9bc3-eb47f70e3f1d,MOBILE MEDICAL GROUP MA PC,LAKEVILLE,MA,02347-1370
637e6816-f8ff-3e5a-9b69-bd9f7cc56ab5,PCP42922,QUINCY,MA,02169-0908
188537ad-f726-37c2-bcb1-b91c39d40de3,PCP43350,LONGMEADOW,MA,01106-1769
99b48a5d-5659-30c3-883c-56f603e6f196,APPLETON EYE ASSOCIATES PC,AMESBURY,MA,01913-2823
00b14d27-ca1c-33b6-ab79-b636bf184d1a,PCP44286,MENDON,MA,01756-1090
f60d122d-af1c-3d1c-a013-f84d8a8679a8,PCP44430,MARION,MA,02738-1166
8a31a7a3-30cb-3cd9-8baa-025cae6f4e4c,PCP44938,SHARON,MA,02067-1920
80ea88c5-1c0c-32d9-9fc5-f53bac050baa,PCP45035,W SPRINGFIELD,MA,01089-2742
359e389c-56a9-3207-8a8a-b4876a4bfeb6,PCP45308,TAUNTON,MA,02780-3251
d8cc6aac-9258-346b-83e6-7a5e49bc2a60,PCP46601,WALPOLE,MA,02081-2553
223bac2e-df65-32f8-ab52-a8b064c00f15,PCP46659,WESTPORT,MA,02790-4100
6c2013b7-77eb-32f4-9972-7453fe220466,PCP46725,NORWOOD,MA,02062-3315
f34ed325-cb86-3ac3-ae08-6febb2cbd26f,PCP47573,DEDHAM,MA,02026-6817
57af70ba-946b-3109-89a8-82481c300705,COMPREHENSIVE PHYSICAL THERAPY  PC,LEICESTER,MA,01524-1313
afbcb709-9e27-302a-bfe7-b9d7e6872267,HEALTH INDEPENDENT PROVIDERS INC,LAWRENCE,MA,01841
08ea9944-dc3a-39c6-8d79-bdca0c94746e,SOUTHEAST REHABILITATION ASSOCIATES  P.C.,NORTH DARTMOUTH,MA,02747-3729
d4e4e2cd-c929-3607-abd6-ba4e16d2097a,PCP48748,CAMBRIDGE,MA,02139-3071
de5903f8-3276-375f-8488-2ac9b0fe28c7,PCP51609,RAYNHAM,MA,02767-1973
bba13c6a-577a-3c8c-9bff-c4e2a1655d07,GEORGE SVAJIAN PH D AND ASSOCIATES INC,RAYNHAM,MA,02767-1973
3bdd7318-5a9c-3ecf-ba3e-7163a602bdf4,PCP53831,WESTPORT,MA,02790-5031
703674b2-fc4a-32a4-899e-a58c00af3ffd,PSYCHIATRIC ASSOCIATES OF MALDEN  P.C.,MALDEN,MA,02148-3900
54c733e3-c0ec-3003-aaf8-0e5675ac6894,PCP54814,HOPKINTON,MA,01748-1516
f559b8ea-5718-3dfc-ba9e-c6e0f84b3aa8,PCP55764,AYER,MA,01432-1177
6581392f-f0ae-34ae-a479-f66c20ece551,PCP56274,BEDFORD,MA,01730-1424
1a7f5263-8fb4-3a32-8745-85a9f12d66bc,PCP56490,READING,MA,01867-3611
5d6e3168-eea5-3184-a442-bf114b39f29b,PCP56543,AMESBURY,MA,01913-1831
f93e59e2-c0e4-3118-a1c2-3234c6dde120,CHARIS CENTER SOUTH  INC.,EASTON,MA,02334
dfee549c-64ff-3b59-9215-0321df1cf40f,ORTHO SPORT PHYSICAL THERAPY INC,EAST BRIDGEWATER,MA,02333-1215
73288f92-dc03-37c3-9020-b1a8ba81da0a,PCP57396,UPTON,MA,01568-1576
b0c10db6-0961-3327-98c1-ec76e3602c60,FITZGERALD AND THEOHARIDIS PC,S YARMOUTH,MA,02664-1863
6909b0b6-1423-3aee-b9c9-c089fbfe26fb,PCP58043,STONEHAM,MA,02180-1251
7c2ca218-6216-3fba-a44f-d91e291ac173,PCP58326,GREENFIELD,MA,01301-3599
214935b6-3ba3-31a9-9d96-56095ee9654a,PCP58532,SOMERVILLE,MA,02144-2530
0c2ebd4f-fe13-37a8-8e58-8496d000eb76,CENTER FOR ORTHOPEDIC REHABILITATION INC,SANDWICH,MA,02563-3012
c962cb5b-e9dd-3abb-b42a-aac2fb498f27,STEVEN I. KORNBLEUTH,MELROSE,MA,02176-2710
a3b850f7-4b96-35a3-851f-9073e10671a0,PCP60163,NORWELL,MA,02061-1729
fa340249-2990-3217-9d24-d69a3c55b349,PCP60243,SHELBURNE FALLS,MA,01370-9705
a0e774d7-0569-3995-9245-5b99c3f73daf,PCP61076,CAMBRIDGE,MA,02138-1336
9473c85d-4979-35a3-bf0f-58a99b1f8d23,YARMOUTH MEDICAL CENTER  LLC,SOUTH YARMOUTH,MA,02664-1238
8ec3c125-a4ac-3872-9307-91817e2979e7,OPTOMEYES HEALTH PC,DARTMOUTH,MA,02747-1242
8383a576-10a5-37f6-9707-3c88bf1c9b9a,PCP64932,LEXINGTON,MA,02420-4320
f5c2ed46-d994-33c7-bc9e-c723b8ad24a0,PCP65005,REVERE,MA,02151-3200
0550ebd4-1fd6-3068-a3c9-e6cbfe2ea146,PCP65148,PEMBROKE,MA,02359-2514
9a6ddcfe-fa78-3033-92f3-bfe30afe0845,PCP65206,BROOKLINE,MA,02446-6439
61b47b41-0b19-3bc0-99d3-b58924900135,PCP65277,EASTHAM,MA,02642
6c993ad4-f4e5-3689-8458-3f8ba95283d7,PCP65395,LEXINGTON,MA,02421-5222
aceabb62-e1a4-37da-841e-19ec59436fd2,SANPHY PODIATRY GROUP  INC.,LYNN,MA,01902-3315
52e8e01a-31f8-3c1a-bb3c-783c917e9a99,PCP66077,BELMONT,MA,02478-1064
8e662a33-d8ee-3fbf-9c2f-9cfdf393cb93,PCP66387,NORTHAMPTON,MA,01060-3479
e1dd252d-d33c-3a78-9a47-54bbd24ecb67,K FRANCIS LEE MD PC,SPRINGFIELD,MA,01107-1145
c6a327fe-5ddd-36b0-a4e0-8c0e358f4d9c,PCP66537,DORCHESTER,MA,02122-2921
5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,CRABBE CHIROPRACTIC  INC,ACUSHNET,MA,02743-2772
61319efd-e5f0-3906-b925-328678f48c5b,PCP66618,LYNN,MA,01901-1050
5299f972-1486-3d32-8a58-3456066e2bdf,PCP66739,CAMBRIDGE,MA,02139-1839
69709c36-f1c4-34fe-b5c8-0d9a5eda5d75,PCP67309,WABAN,MA,02468-1722
04b0900a-2ae4-3360-b9a5-1b3eb2bdd8a2,PCP67456,PELHAM,MA,01002-9766
71eb37ec-c5d2-3811-b4a4-833a12704462,CHARLES M COLLINS MD LTD,SWANSEA,MA,02777-4114
c1414e2c-48df-3428-92a4-ac36114a2a45,ORTHOPEDIC AND SPORTS PHYSICAL THERAPY OF CAPE COD LLC,EAST HARWICH,MA,02645-1316
54f5a32c-aa15-36b7-bab5-cb7540869590,PCP67651,BROOKLINE,MA,02446-2772
1cc34d61-b250-3437-ace1-9a8ea4523eb6,PCP67662,STOUGHTON,MA,02072-3396
e5ec9cfd-a9f4-3ae8-bd09-387586f21eaf,CHIROPRACTIC HEALTH CENTER LLP,WHITINSVILLE,MA,01588-2125
a534ae51-33ef-3930-830e-5bf06c15594c,PLEASANT VALLEY INTERNISTS PC,METHUEN,MA,01844-4547
58fe1815-1e8a-38ed-a91a-17d4ef18c8d8,PCP68975,ASHLAND,MA,01721-2115
935fc47d-45de-380c-a42c-3f3cac84744f,PCP69056,YARMOUTH PORT,MA,02675-2171
aba5ea9a-2f37-37e1-8315-87e720f702e1,PCP69286,WEYMOUTH,MA,02188-1704
a900d50b-71a9-377d-9aec-3a8f84bd2de9,PCP69376,LOWELL,MA,01852-1915
b96b54b3-7d8d-3077-aa48-3ceea6fe6d99,SOUTH SHORE SPORTS AND MUSCULAR THERAPY  INC.,QUINCY,MA,02169-0907
9e0ab3c4-6a7a-36bc-b190-7ab958f01774,PCP70214,BURLINGTON,MA,01803-3741
d6285fcc-e90f-3c92-bcc2-e17bcc40935f,ROBERT F KELLIHER MD,WALPOLE,MA,02081-2954
0ea7ecd8-bfa7-346b-9c59-f85cd15618bd,PCP70815,CHELMSFORD,MA,01824-3046
8cd3f2d3-de14-32c6-8ca6-3c92915bc860,PCP71855,EAST LONGMEADOW,MA,01028-3119
e9737a9f-08f2-3517-b317-f4f359849230,PCP72127,SOUTH DEERFIELD,MA,01373-9752
363e8d5d-0430-3d82-b469-508677d077fa,PCP72155,SOMERVILLE,MA,02144-2919
0bdf4a19-6491-3b38-8d17-459c379c9d5a,PCP72336,ROCKLAND,MA,02370-1067
df5a72fa-fb57-3a95-b115-665b3e2f0aa3,PCP72587,SHREWSBURY,MA,01545-3601
14bf92bb-7bf3-351b-8bd4-c2bc05eb8932,PCP73221,WESTON,MA,02493-1161
9604cfb0-e35b-3b6a-a4de-c3c6efdf47eb,PCP73302,FITCHBURG,MA,01420-5370
8a9d5b41-81ca-33b4-af24-d5ecf7583be4,PCP73856,WESTFIELD,MA,01085-3554
47daa3df-3877-3c51-916b-d6650d378c50,PCP74713,YARMOUTH PORT,MA,02675-1843
12ace70e-91ed-35c1-a943-afb8f4976c0e,PCP74715,SALEM,MA,01970-2141
901b8ebe-f338-3aa4-8cce-5fe855e466c2,PCP74870,LONGMEADOW,MA,01106-1760
059a3a8a-2025-38e9-ae56-b6449adbd753,LC HOLBROOK  INC.,STOUGHTON,MA,02072-1530
4cb17abf-8742-3ee7-a704-80e14d589049,RETINA CONSULTANTS OF WORCESTER PC,LEOMINSTER,MA,01453-2238
784f7070-3603-3051-b960-8ec5b78b0e71,BOSTON SPORTS MEDICINE INC,SOMERVILLE,MA,02144-2950
25aa4b67-e34a-350b-aa84-1e31388dcabb,ASSOCIATES OF SOUTH SHORE DERMATOLOGY LLC,MILTON,MA,02186-3926
943b5d2a-5ed8-3cf7-bd80-656578aa1544,BOSTON SPORTS MEDICINE INC,MARBLEHEAD,MA,01945-1576
fb28cf4c-955b-32c7-906e-4b9ad6f5678a,LC HOLBROOK  INC.,HOLBROOK,MA,02343-1111
4280a520-966f-3a69-8f11-b1cd1079f1a9,PCP80065,SOMERVILLE,MA,02145-3811
96a4bbba-d12a-367e-b635-a7df9440999b,PCP80251,DARTMOUTH,MA,02747-3319
d9aed10c-3655-3a5f-8727-ddb14d964cf0,PCP80782,NORTON,MA,02766-2100
ae14cb98-56a5-3fb9-bc6f-d3d9949e958c,PCP80958,HARWICH PORT,MA,02646-1324
0507f525-c041-34d0-b731-f39f2b7239c0,PCP83022,NORTHFIELD,MA,01360-9668
3b5067a8-36ad-367c-b73e-2b6220a5f290,PCP83090,SOMERVILLE,MA,02144-2758
9c38597b-9549-3a65-86c5-860c4da55416,BERKSHIRE EAR  NOSE  THROAT AND AUDIOLOGICAL ASSOCIATES  P.C.,NORTH ADAMS,MA,01247-2566
7f6341b2-3ab4-37ae-b833-afe966d59f0b,LEADER EYE ASSOCIATES INC,ROWLEY,MA,01969-1754
ba301273-7799-3ab0-a3dc-3a82f2976996,FAMILY PRACTICE GROUP PC,ARLINGTON,MA,02476-4812
909a0f76-d1bc-3354-a883-82d002a29123,LYNNFIELD PSYCHOLOGICAL ASSOCIATES  PC,LYNNFIELD,MA,01940-2514
9dd6b488-2cc9-3383-a460-09a6523ce78c,WESTON PRIMARY CARE  PC,WESTON,MA,02493-1568
c5b7a5d1-49d5-3043-8052-33c7752205f8,VALLEY PODIATRY ASSOCIATES PC,SOUTH HADLEY,MA,01075-3000
ea04cb4f-a20f-3ae3-a938-79a5ffb2cc86,PCP90191,REVERE,MA,02151-3211
cc6052ce-f62f-373b-a41b-3391c6380d42,PCP90763,RAYNHAM,MA,02767-5512
e7e7988e-fe55-37a3-b30a-319750935576,PCP90833,MIDDLEBORO,MA,02346-1462
ae0aabc7-f4e2-3ead-9017-53c0f05ab7ad,PCP91224,CAMBRIDGE,MA,02138-1040
c7aa0e46-5ba7-31a2-8c89-a6080f4a0b69,PCP91229,DEDHAM,MA,02026-4530
187674f4-8252-314f-a97c-d80acf51d977,PCP92449,HAMPDEN,MA,01036-9552
87f6941d-90f6-3c1d-b443-4038458cf8d7,PLATINUM PHYSICAL THERAPY  INC.,ASHLAND,MA,01721-1464
d93d9c2a-5017-3d3f-a05d-4daf23bcf3a8,NEW ENGLAND HAND ASSOCIATES P C,MILFORD,MA,01757-1750
66745ade-e31f-39c0-8f61-f93f8419465b,MARK ROMANOWSKY MD PC,LOWELL,MA,01852-1317
f9d686d4-0133-30a3-ab72-80c9e93921f4,PCP95496,HOLBROOK,MA,02343-1111
c0dab828-5db5-3e9f-8529-cf7dd1d1ed33,PCP95658,CHELSEA,MA,02150-2326
a0c4098e-a8bd-3eee-a82a-3e72b621ff70,PCP96205,SWAMPSCOTT,MA,01907-1835
5be1c847-bf4c-3f57-a0fb-57ea06b4ee9c,PCP97011,MIDDLETON,MA,01949-2209
d141d0e1-558a-317e-9bae-6c1f1122f9d5,PCP97080,PLAINVILLE,MA,02762-2271
5831f9cb-f38a-3538-91f3-b13f7e878e35,STURDY MEMORIAL HOSPITAL INC,ATTLEBORO,MA,02703-0963
2cec517a-bc09-335a-a623-44404cd50356,PCP98121,LYNN,MA,01902-5001
f50505f7-5a79-34ce-97ed-4588ae61339e,PCP100246,GREENFIELD,MA,01301-2001
9265b9e0-9d1d-3b31-ba11-432886a3f892,PCP100846,SHREWSBURY,MA,01545-2932
70397bc9-1f2c-36a3-b38e-e8c63713c138,NEWTON-WELLESLEY UROLOGY  PC,NEWTON,MA,02462-1650
45e3dc42-f06c-3d8f-82eb-9295d72c5f17,PCP103995,SPRINGFIELD,MA,01107-1272
1977f8c2-6ece-3f46-8c60-b5961bb867a9,PCP104777,QUINCY,MA,02169-4073
2a4518d8-7014-3404-b2e9-1c30c76b6a12,OUTBACK PHYSICAL THERAPY  INC.,SOMERVILLE,MA,02143-1650
99157068-4f0d-3906-8723-d8b7fda349f5,PCP107381,DRACUT,MA,01826-3324
4efb4d4a-24b3-3a91-a868-34556b4fd48f,SYNERGY HEALTHCARE CORP,FAIRHAVEN,MA,02719-4013
53ea9af5-720e-39f5-a6f3-0d886b4d4570,DELUGAN  THURM AND ASSOCIATES OD PC,BRAINTREE,MA,02184-2410
c08cb75a-968e-36f7-bd5d-6ab7ee2d3400,DERMATOLOGY ASSOCIATES PC,FOXBORO,MA,02035-1472
67f862f0-9a48-3bf8-a95b-cde4979ae062,PCP112182,SAUGUS,MA,01906-3143
251b553d-8815-30b0-8abc-e4360a958baf,PCP113191,MEDFORD,MA,02155-5066
f3c92c5a-a2a0-34fe-8d67-793ac6df4b9b,PCP113521,BOSTON,MA,02131-1000
d9242200-7588-3df0-8ff0-61a45b07c487,PCP114043,ACUSHNET,MA,02743-2750
630fd121-46d1-30e7-8a66-d5c08d43ec93,PCP114518,ARLINGTON,MA,02476-4738
b96d72a6-2414-3527-9421-a4b40d4b721d,SOUTH SHORE INTERNAL MEDICINE ASSOCIATES INC.,MILTON,MA,02186-3881
3580b164-4e83-307a-a5db-ca8085101d58,PCP115032,STONEHAM,MA,02180-2416
9a6b5abc-68be-3ee9-a7d4-52f615318596,HIGHLAND SURGICAL ASSOCIATES LLC,MILTON,MA,02186-3801
df307868-cb89-31d5-8894-1ddbc7f7fbda,PCP118039,STOW,MA,01775-1190
03b9694a-0380-3bb4-9878-4b260179ef63,PCP119133,DEDHAM,MA,02026-6704
4fef7da2-d425-37a0-a7fc-4ed10f6afc68,BROADWAY PHYSICAL THERAPY  INC.,REVERE,MA,02151-1234
0a572805-ad5e-3d69-afb6-d0e3f43bc3ff,PCP123493,AMHERST,MA,01002-3379
fb10e721-8a1f-38a9-881b-665feabd8832,PCP123934,SWANSEA,MA,02777-4102
3426fe3e-287b-367e-a7d6-3e15d813a736,PCP125534,WOBURN,MA,01801-7232
ae072d0e-0be7-3627-ad1e-8be87110de63,PCP126432,BEDFORD,MA,01730-2208
586a18da-302b-3bd7-821b-3acffd3a9025,PCP127395,WELLESLEY HILLS,MA,02481-2154
4aab2639-bfd2-3987-b372-c54395f7c0ae,PCP128124,ARLINGTON,MA,02474-8620
e9e2998f-97d3-3f88-8ee8-82660c5ddfce,PCP128586,W WAREHAM,MA,02576-1208
5fa45852-0951-3485-89a2-f02eb34e37b8,PCP128639,FRAMINGHAM,MA,01702-8315
83188445-c098-3b9d-8223-ef07041c1985,PCP129635,CHELMSFORD,MA,01824-1737
3fe0fb59-f52b-3323-8fea-d05ccb31a177,PCP129774,REVERE,MA,02151-1018
62b534eb-cbbc-3c46-9f95-ef4c35a6b359,PCP130952,MASHPEE,MA,02649-6410
4afe828b-d23e-3b89-afa4-f2fa00720415,PCP131717,LANESBOROUGH,MA,01237-9524
a753da29-339c-3004-8a03-fe9b98c04d80,PCP133043,WINCHESTER,MA,01890-2846
3855e60a-fd39-3d7e-a6cb-52d8bf126ca4,NORFOLK CENTER FOR CANCER CARE AND HEMATOLOGY PC,BROCKTON,MA,02301-3039
586d90ae-7754-30c2-996b-9e62e75227d3,PCP136067,NORTH BROOKFIELD,MA,01535-1400
5f5140f3-df3b-3af2-bc42-a671fc6a5a28,PCP137171,ROCKLAND,MA,02370-2123
92377c0c-4047-35a0-86dc-870e614099ea,PCP137290,PEPPERELL,MA,01463-1504
3f06d7e9-6aed-3ebd-a9af-0302405f7b62,PCP138718,FALL RIVER,MA,02720-1318
ee643956-0707-3655-8c92-eaed0ec0fb12,PCP139674,SOMERSET,MA,02726-2840
1ba2e1f6-bba6-3b63-911e-ee8b83730080,PCP140753,MEDFORD,MA,02155-4530
bf24f5a7-6c7e-3e72-b31d-aca37d5fca33,PCP141874,FRANKLIN,MA,02038-1855
1cf35b8c-ec81-3f61-b821-3b9bd05656ab,PCP141914,DOUGLAS,MA,01516-2160
f061dcc1-593a-3820-b7e5-797a00bb86e7,PCP143150,SOUTHBRIDGE,MA,01550-2524
82f99b8f-2ecb-3210-8ae5-05b32c1b41c7,PCP144466,WARE,MA,01082-1082
4f7b8ea3-b4d8-35ae-bc69-fb8e37dd1f9d,UROLOGY PRACTICE ASSOCIATES INC,BOSTON,MA,02130-3446
8f0c35f7-110c-3529-93bf-d2f1da436200,PCP145469,AGAWAM,MA,01001-1804
ae9c5def-3186-3c7e-9474-0e2bbc76500a,PCP147534,SOMERVILLE,MA,02143-3032
eacfe818-821c-3b22-a0a1-284af488f488,PCP148278,BROCKTON,MA,02301-1810
2f7b9ef0-678a-39ff-8d84-810eb53200c0,PCP148617,WEST SPRINGFIELD,MA,01089-2700
c2d06e8d-9244-32d8-a3f4-7a9a3174e833,PCP148905,PEMBROKE,MA,02359-1960
2cfd240e-3280-34b6-96cc-daf60ad5d14f,PCP148963,AVON,MA,02322-1413
ec4d78b1-5947-3274-ab29-1a733fa41970,PCP149317,WESTBORO,MA,01581-2657
f842c306-8746-31a4-a740-817ff64d755b,PCP149840,WRENTHAM,MA,02093-1349
463296bc-5a7c-3412-b888-eec038ac8e1b,PCP149962,SOMERSET,MA,02726-1211
b84fd170-71a9-3989-bb5b-b0810f6f5410,PCP150237,LANCASTER,MA,01523-2227
d877ae2b-1320-3f54-a507-60cf1c5d5c33,PCP151213,LAWRENCE,MA,01840-1410
addb7e46-903a-307e-8c93-211a08d567e8,PCP151844,BALDWINVILLE,MA,01436-1330
150d4bec-d11c-3014-8818-45127743725d,PCP155636,BERKLEY,MA,02779-1924
cbe82dc8-6dbb-3748-9472-6482b7c0f1b2,PCP156405,WAYLAND,MA,01778-1888
a0cd0d7d-bedf-3eb2-8bc2-6499e5452043,PCP156968,WINCHESTER,MA,01890-2039
186b4ff0-7e03-3cc8-ab9a-de3d9c758a10,PCP157812,MILTON,MA,02186-3881
5706c92d-4ff2-3c9e-a7bd-87efabbb9e1d,PCP158806,DRACUT,MA,01826-4068
bc43d0e3-1e93-3129-b411-b4e6cfc45024,PCP160433,SALEM,MA,01970-4721
e47f45c5-4046-3f5c-a384-4b2be04177b6,PCP160672,CAMBRIDGE,MA,02138-1048
d67076df-aafc-3cec-9060-f87af7bb8c49,EVERETT FOOT CARE PC,EVERETT,MA,02149-3614
5871fd9b-ad9a-34fc-9f2c-cf4af914bece,PCP161579,METHUEN,MA,01844-5883
9cb9c46d-64f4-3f51-9cbb-f16b27e8b771,PCP161804,CHICOPEE,MA,01013-2624
39f0d0e7-798c-39cb-b2d3-73f6cb7dfed4,PCP162430,SALEM,MA,01970-5137
95fc9ceb-0603-32ef-96f5-2879bcf795d4,PCP162516,TEATICKET,MA,02536-5659
8762f034-a7b3-3a6e-8344-3fbf39f57d0c,PCP162730,HAVERHILL,MA,01830-6700
43118573-48f9-3d27-b5d8-3089535539fb,PCP165213,RANDOLPH,MA,02368-4821
cbcf434c-8bc4-3a2c-bd93-43cccfc787a1,PCP165297,BROOKLINE,MA,02446-6427
f3b73817-43cb-3762-8353-bcfb64aa9b10,PCP166078,AVON,MA,02322-1149
8434f552-e0a0-36bd-880b-f1ebb4cdf1af,PCP166957,DANVERS,MA,01923-2137
448ad6f9-2331-38dc-ab08-ae3c8523f143,PCP167138,SWAMPSCOTT,MA,01907-1333
24bcfc89-997e-3a62-a6c3-83ed31af8901,PCP167180,SOMERVILLE,MA,02143-4508
3c8b233a-6c05-3357-b6e0-97306efcf971,PCP167629,RUTLAND,MA,01543-1527
18c9efe7-ec0e-3c35-b58d-738000e2036e,PCP167800,UXBRIDGE,MA,01569-3134
772b7fd3-c914-362f-974b-8f6301620b1a,PCP167881,BELMONT,MA,02478-2125
75bc27b3-2841-3c4f-9069-13bed81bfa6c,PCP168395,WHATELY,MA,01093
aab10ef0-26bc-3c95-a668-82bc87494cd1,ADULT AND PEDIATRIC DERMATOLOGY  P.C.,WESTFORD,MA,01886-3149
c21ec1c3-0a39-3a6f-9a58-7a9ef6674fec,PCP170543,MILLIS,MA,02054-1611
721db17d-064d-3781-a57f-84525b1bbd66,NORTH SHORE COMMUNITY HEALTH INC,PEABODY,MA,01960-8925
c13aae5c-3443-371c-a343-60f2c46d6852,PCP171808,DENNIS PORT,MA,02639-1334
4409c5e7-33d9-3c5a-83f6-28da324a5f22,GASTROINTESTINAL SPECIALISTS  LLC,EAST BRIDGEWATER,MA,02333-1466
868e18c1-c034-3b51-a050-3fe9bf3321aa,MELROSE INTERNAL MEDICINE ASSOC PC,MELROSE,MA,02176-3201
7638b2b1-dbae-3cf5-bd72-676b736b7c87,STREFF ASSOCIATES  LLC,STOW,MA,01775-1189
e0ca0c69-8ba4-35e5-aa72-ea06997ed383,HILLTOWN COMMUNITY HEALTH CENTERS INC,WORTHINGTON,MA,01098
dea603e3-1eca-34ac-a7b9-566138fc878b,GATEWAY PHYSICAL THERAPY AND WELLNESS CORP,LEE,MA,01238-9612
32abbd7e-d140-3002-a3d1-d2da53ac96f4,PCP174035,LONGMEADOW,MA,01106-1769
620d4a8a-ef3b-30c4-9c58-a409e8f3b7f1,POSTUM EYE CARE INC,BELLINGHAM,MA,02019-9998
3e24a769-4555-3eec-a674-9df5bc4d1a62,PCP176462,WORCESTER,MA,01605-3936
29769c4a-4330-3209-b546-1e1f12c7adc5,EYE CARE SPECIALISTS PC,NORFOLK,MA,02056-1642
996b1ab0-8de6-3ac5-add1-5d5e35d9c4df,PULMONARY ASSOCIATES OF METROWEST  P.C.,NATICK,MA,01760-7700
e3bb9270-05bd-386d-8db2-d4616822f71f,ALLERGY AND ASTHMA PHYSICIANS PC,MEDFORD,MA,02155-4770
35763b90-63ab-3c6a-895a-8c83bfa6bd3c,PCP178557,NORFOLK,MA,02056-1322
f02902d7-aafe-3630-9022-988251e1e390,PCP178844,SOMERVILLE,MA,02144-2017
c76749c0-abc6-3be7-849d-aa6e1b406bbd,PCP183080,GREAT BARRINGTON,MA,01230-1608
4fa341c0-f4cd-3d61-9216-d4e26bf3cf8d,PCP183126,CHICOPEE,MA,01020-3958
57ddf4b4-b773-30f6-a5f0-89cdc531a236,PATHOLOGY ASSOCIATES OF LOWELL PC,LOWELL,MA,01854-2134
5ca73155-77c9-374f-b026-50187fb6ffa8,FIRST CHOICE COMMUNITY MEDICAL SERVICES PC,BOXFORD,MA,01921-1017
0b9f51ba-1e28-3875-b558-a0e49e44d75a,PCP185450,SWAMPSCOTT,MA,01907-1442
f576aee3-a640-3b72-85de-0294c44bf0e4,PCP185525,CONCORD,MA,01742-3837
4bac2e3e-0bdd-3916-b5a8-f175fa5c80d1,BROCKTON AREA MULTI-SERVICES  INC.,WHITMAN,MA,02382-1820
2af22601-e642-38dd-b032-22e0947f6b1e,PCP187044,NORTON,MA,02766-1243
2db6f757-75bf-3b47-ade1-7f4ab21d2c39,PCP187185,DRACUT,MA,01826-2754
242e5bbe-87a7-3a15-8847-8ff68aba0c09,DALTON MEDICAL ASSOCIATES  LLP,DALTON,MA,01226-1202
7d9a761a-16b9-3a4d-83dd-d56b9b645ef7,PCP187919,SOUTH WEYMOUTH,MA,02190-1614
d9ab307c-cca9-3408-813f-ff8a866a331f,NEW ENGLAND INPATIENT SPECIALIST LLC,METHUEN,MA,01844-4597
0851e08f-10d9-34de-a8b0-b6fe1bc381f2,PCP192079,MARSTONS MILLS,MA,02648-1760
f16771c3-19f5-3f28-a4cd-ebf7471a4bee,PCP192345,NORTH ADAMS,MA,01247-3712
1a3625e3-aae0-305c-ae4b-ed26eaefa2b6,PCP193461,EAST BOSTON,MA,02128-1134
1eb446a7-1770-3d2c-9608-b14e4173c6c0,FCP  INC,LAWRENCE,MA,01843-1764
7d13ab80-118e-33a9-b1fb-c4328286017d,PCP193900,YARMOUTH PORT,MA,02675-1535
969ab2f0-61ec-3c39-96e2-6abaa4a7e48a,PCP194119,BROCKTON,MA,02302-3302
c71def3c-1b05-32c4-8348-e6443e820178,LOWELL GENERAL INPATIENT SPECIALISTS PLLC,LOWELL,MA,01852-1311
2e45f375-22c5-3175-a63d-a3c1a0a1a162,VK NEW ENGLAND MANAGEMENT LLC,PEABODY,MA,01960-2907
51597279-be2d-3b01-b6eb-107f7bb217b5,NEW HORIZONS MEDICAL   P.C.,BROOKLINE,MA,02446-3806
